"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
126, 6.425569992028460e-01, 4.076809820674596e-02, -1.085492411601921e-03, 1.430145346249185e-02, -1.521383289553079e+05, 8.810714923873924e+03, 3.179943000111282e+04, 1.730589775747144e+05
127, 7.425676713184176e-01, -1.802184129515955e-03, 1.448797530884961e-04, 1.733927946504725e-02, 8.619867908803993e+04, 1.300501995349972e+03, 2.304987868905355e+04, 9.660687399963879e+04
128, 6.794554790031843e-01, 3.455015607646333e-02, -9.239791417302215e-04, 1.540765109540326e-02, -1.177497570924587e+05, 7.085277386467350e+03, 2.894243741550417e+04, 1.376024875049727e+05
129, 7.233793830986925e-01, 3.102487013943550e-02, -8.447616310000182e-04, 1.673848945913507e-02, -1.014321020695625e+05, 5.444044046618810e+03, 2.604891551886724e+04, 1.188978326441809e+05
130, 7.843494364326934e-01, 2.390274058805750e-03, 6.508245002430447e-07, 1.862263890744683e-02, 4.415923140998615e+04, 3.177271721303650e+02, 1.890924591196061e+04, 5.789918667540955e+04
131, 5.454676153951814e-02, 2.401897778829271e-02, -8.600924321359776e-05, 3.822760753674748e-05, -3.326518592040637e+06, -3.106912286450334e+05, 5.308278178174753e+04, 3.017695447306178e+06
132, 7.640247874542017e-01, 2.555744565522233e-02, -7.020904758407587e-04, 1.798498608193507e-02, -8.080538286941245e+04, 5.502103976109967e+03, 2.349304431004737e+04, 9.826838153447642e+04
133, 8.229295107187748e-01, 4.300233002464899e-03, -7.534145110032117e-05, 1.982021042076607e-02, 2.393012656232046e+04, -2.395878658339222e+03, 1.701865629076886e+04, 4.303018938665628e+04
134, 8.046566490081991e-01, 1.839946429817115e-02, -5.041730900185021e-04, 1.924443768059594e-02, -3.536684603831076e+04, 3.375425615112798e+02, 1.972320652979786e+04, 5.320547780591154e+04
135, 8.440270490961900e-01, 1.089332864254128e-02, -2.910817146021418e-04, 2.047661761217976e-02, -1.013218536423329e+04, -6.505903266909036e+02, 1.518788304102553e+04, 3.182118491708678e+04
136, 9.686534179528660e-01, 2.042627793953139e-03, -7.506110190337551e-05, 2.442713990839609e-02, -9.915125788503285e+03, -7.922660592121638e+03, 4.006523888718533e+03, 8.257048639936744e+03
137, 8.665349974513943e-01, 8.204479495203282e-03, -2.181190969119333e-04, 2.118469366849260e-02, -6.765115716562893e+03, -1.874834142660908e+03, 1.366800839299575e+04, 2.776999581555701e+04
138, 3.973268305362796e-01, -2.062836453280328e-02, 7.166365308468958e-04, 7.333962923940096e-03, 4.961862875897872e+05, 1.837840877078549e+04, 8.451492050989377e+04, 5.068248772669791e+05
139, 4.066700510668398e-01, -2.659281018491663e-03, 2.372052933952500e-04, 7.577973571179525e-03, 2.666905448015548e+05, 2.613232551315067e+04, 1.028906835396147e+05, 3.165663088583567e+05
