"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
352, 6.246309755414690e-01, -2.348029940073608e-01, 9.947297295363049e-01, 1.005570697192184e+00, 6.389033002937754e-02, 3.659725087561227e+00, 1.259763351931165e+00, 9.973197846496903e-01, 7.607227224689663e-01, -2.015583582021030e-02
353, 5.504353876551219e-01, -3.235805122666441e-01, 9.879034577386665e-01, 1.007056500521169e+00, 5.387963100779779e-02, 3.636885667206919e+00, 1.248850379835431e+00, 9.955119262074317e-01, 7.673580471387620e-01, -4.198178001167818e-02
354, 4.844283740350353e-01, -2.442187647279865e-01, 9.779909362495252e-01, 1.015332755260221e+00, 5.460446884925183e-02, 3.605811192223091e+00, 1.230894654055206e+00, 9.911436846089131e-01, 7.832378462549792e-01, -7.789323157212724e-02
355, 4.384023631454030e-01, -3.306509407489478e-01, 9.782102710153994e-01, 1.014134265153208e+00, 4.480759932037399e-02, 3.606059985778450e+00, 1.231737997803688e+00, 9.916003767406104e-01, 7.815911803999761e-01, -7.620654407516314e-02
356, 3.913646784046556e-01, -2.267192915343099e-01, 9.658132170734665e-01, 1.023320596994314e+00, 4.474627245726400e-02, 3.566959647028481e+00, 1.209518811163611e+00, 9.862114609256690e-01, 8.009577414828389e-01, -1.206449173553179e-01
357, 3.404052913535270e-01, -5.537808146342966e-02, 9.198301312508448e-01, 9.312913291536429e-01, 4.998428932319533e-02, 3.384408834916194e+00, 1.164641229883420e+00, 9.970916774448200e-01, 7.615462416032638e-01, -2.104000799156989e-01
358, 3.378656430558314e-01, -3.228094568381755e-01, 9.688362158247702e-01, 1.018501913422701e+00, 3.212814553401369e-02, 3.575566261284347e+00, 1.215870693196923e+00, 9.882972531920262e-01, 7.934963256374902e-01, -1.079411532886927e-01
359, 2.941096119376583e-01, -2.323037643404991e-01, 9.525834328362865e-01, 1.026329804122973e+00, 2.701843957274878e-02, 3.523114650177262e+00, 1.187935510431598e+00, 9.820653836897676e-01, 8.156905184760570e-01, -1.638115188193434e-01
360, 2.393417015769224e-01, -3.160049066973374e-01, 9.636835980705383e-01, 1.022789656300120e+00, 1.087044624708405e-02, 3.559344570920401e+00, 1.206609125600813e+00, 9.860131357565023e-01, 8.016712341841213e-01, -1.264642884809142e-01
361, 4.627147565931765e-01, -4.642229408340393e-01, 9.868911869550590e-01, 1.009952243424863e+00, 3.966270428383614e-02, 3.634120516486035e+00, 1.246618966164781e+00, 9.947524598772921e-01, 7.701405019780642e-01, -4.644460735297740e-02
362, 7.029764444850299e-01, -4.710722834274640e-01, 1.002279554084365e+00, 9.975548726439917e-01, 4.890971048126390e-02, 3.682780441770433e+00, 1.274064340273675e+00, 1.001043734631612e+00, 7.469715047400530e-01, 8.446140864810658e-03
363, 2.788082251489268e-01, -4.148612730455520e-01, 9.772013003447617e-01, 1.019126406377166e+00, 1.892669768724003e-02, 3.603897793063691e+00, 1.228915754656469e+00, 9.903498454725091e-01, 7.861145670066908e-01, -8.185103036960095e-02
364, 1.946838301309948e-01, -2.110426174367392e-01, 9.431733486343230e-01, 1.031847373616800e+00, -2.796111834081983e-03, 3.493059664722197e+00, 1.171450560860074e+00, 9.780994321065971e-01, 8.296507254607157e-01, -1.967814179623906e-01
365, 1.405232228693738e-01, -3.067621505308850e-01, 9.731061626400189e-01, 1.017028418981106e+00, -2.039380384241029e-02, 3.589446355914187e+00, 1.223106430734385e+00, 9.898162720398302e-01, 7.880325038890041e-01, -9.346967821377028e-02
366, 9.404557596933404e-02, -2.141480932273043e-01, 9.716349197903802e-01, 1.019241700468814e+00, -4.994737447078326e-02, 3.585441596653558e+00, 1.219826914710426e+00, 9.886570313278809e-01, 7.921972725108682e-01, -1.000287102616872e-01
367, 1.619907052833513e-01, 1.985841469131197e-01, 8.291190415406771e-01, 1.047984728146174e+00, 1.599439947721080e-01, 3.122512441458621e+00, 9.779090264041074e-01, 9.288212183165173e-01, 9.950233487977882e-01, -5.838644868743248e-01
368, 6.739727701596925e-01, -1.809478560356442e-01, 1.001153691906749e+00, 1.006675237168141e+00, 6.949798338768856e-02, 3.681903023452932e+00, 1.269350881665510e+00, 9.984619018961741e-01, 7.565134253665129e-01, -9.807763515197188e-04
369, 1.067216972309388e+00, 1.050271763996165e-01, 1.033620400885544e+00, 9.180880855725879e-01, -3.987650798253609e-02, 3.767996343389065e+00, 1.343796989159456e+00, 1.023818926229044e+00, 6.589951768284602e-01, 1.479114386363718e-01
370, 9.183494540067452e-01, 1.649914222230643e-01, 1.000699464054917e+00, 9.827845715648695e-01, -9.042542679385779e-02, 3.674034956286466e+00, 1.274941694399252e+00, 1.003314801699856e+00, 7.384615525559667e-01, 1.020084911596486e-02
371, 4.655783693818715e-01, 2.045119714886645e-01, 6.745923971989795e-01, 1.023360758032033e+00, -2.717542742158649e-02, 2.604940238274732e+00, 7.312682517922554e-01, 8.536617825482846e-01, 1.231852568227852e+00, -1.077146036098029e+00
372, 5.177433849684666e-01, 2.265800587473435e-01, 7.167442449951998e-01, 1.035386924217837e+00, -6.314937793078258e-02, 2.746370864172307e+00, 7.982978911203762e-01, 8.771044813363053e-01, 1.158991711453742e+00, -9.430867574417872e-01
373, 4.529191767041340e-01, -1.624128563773581e-01, 9.706627675884125e-01, 1.027921676230080e+00, 5.760072826843136e-02, 3.584893880769284e+00, 1.215562276058660e+00, 9.861872983698259e-01, 8.010396212459071e-01, -1.085579875652201e-01
374, 3.645017941757862e-01, -1.563480167182276e-01, 9.580714910209666e-01, 1.039000035946751e+00, 4.521056345268255e-02, 3.545688826962028e+00, 1.192495914152551e+00, 9.801883692357806e-01, 8.223087284383346e-01, -1.546907113774378e-01
375, 3.460495594321741e-01, 1.935633093556329e-01, 7.114286382547371e-01, 1.038374851345275e+00, 3.917858174446572e-02, 2.729949905250005e+00, 7.884337636161538e-01, 8.727390991328103e-01, 1.172602393770436e+00, -9.628150124502319e-01
376, 2.945309432302762e-01, 2.218283741390293e-01, 7.531575471934510e-01, 1.051623979690049e+00, 7.358096562852774e-02, 2.871330850282129e+00, 8.534208704600046e-01, 8.923351269487189e-01, 1.111302775740180e+00, -8.328407987625304e-01
377, 2.696307261848476e-01, 2.795362683514416e-01, 7.905226105895481e-01, 1.056511055065918e+00, 8.990765125031394e-02, 2.995699470653058e+00, 9.138353004833520e-01, 9.103411964320033e-01, 1.054352373802876e+00, -7.120119387158355e-01
378, 8.079808301990595e-01, 6.472386358350336e-01, 9.621745775565582e-01, 1.022369568922100e+00, -3.059749136047607e-02, 3.554177692496784e+00, 1.204210386114055e+00, 9.855962745067179e-01, 8.030825360244027e-01, -1.312617674544287e-01
379, 8.434919225735452e-01, 1.682451054124657e-01, 9.752074082110062e-01, 9.972952345690678e-01, -9.547015420543634e-02, 3.591965610639208e+00, 1.230940323318830e+00, 9.940095783232982e-01, 7.728115741183910e-01, -7.780189304487983e-02
380, 1.049476406209374e+00, -7.650529103475782e-02, 1.043366295734421e+00, 9.432226101058426e-01, 2.568260183425408e-02, 3.807625066922459e+00, 1.352385420888618e+00, 1.020737897422818e+00, 6.713399242936403e-01, 1.650883020946972e-01
381, 4.132656278042104e-02, -2.993490684789738e-01, 1.004927466657664e+00, 9.969755185806977e-01, -3.979068471752688e-02, 3.691470845102245e+00, 1.278455932216492e+00, 1.001847476583558e+00, 7.439707471686264e-01, 1.722932475044514e-02
382, -2.521533901792831e-03, -2.079999426624115e-01, 1.030117785313080e+00, 9.754724664460191e-01, -6.897165616126363e-02, 3.771547924122033e+00, 1.322950378024705e+00, 1.011363397029222e+00, 7.079762067666411e-01, 1.062182163668712e-01
383, 1.124238610284420e+00, -3.900944412817960e-01, 1.022726045696823e+00, 9.813026067541732e-01, 3.031836296906395e-02, 3.747465379686700e+00, 1.310495008383965e+00, 1.009082367115449e+00, 7.167187618789435e-01, 8.130747708538966e-02
