"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
214, 6.296680154454125e-01, 2.448689621384141e-02, -5.966340300214484e-04, 1.392248170042579e-02, -5.638298502021619e+04, 7.884445411832617e+03, 3.396467528350721e+04, 9.351309685169546e+04
215, 5.814681894526672e-01, 4.440140435257908e-02, -1.150366027585919e-03, 1.249793706081492e-02, -1.862824916349888e+05, 1.248522566742893e+04, 3.273189766892964e+04, 2.092704325547471e+05
216, 3.312274428823589e-01, 4.612388401768835e-02, -1.002042880383624e-03, 5.560927713613757e-03, -4.409629400840331e+05, 5.670865330005618e+04, 9.919846800629472e+04, 5.357596094151197e+05
217, 2.710279687247303e-01, 4.299516087250381e-02, -8.620336928851356e-04, 4.053281242450740e-03, -5.712815126462653e+05, 6.747630269496806e+04, 1.127032088617515e+05, 6.773622367761933e+05
218, 5.390458141137325e-01, 5.238412209890266e-02, -1.348804132739356e-03, 1.126793227562665e-02, -2.554054431133971e+05, 2.673926880796269e+04, 3.295427719281197e+04, 2.897405322118220e+05
219, 6.114472136003947e-01, 1.036084648591465e-02, -1.729175907893039e-04, 1.338982552015476e-02, 4.395566789670298e+04, 8.403396937902284e+03, 3.399141708468563e+04, 7.671785784306165e+04
220, 5.481463954856952e-01, 4.392423442677627e-03, 2.014342879166230e-05, 1.154678308902646e-02, 1.102549590518705e+05, 1.280438989126704e+04, 4.329187847818861e+04, 1.303585839076452e+05
221, 4.369713804686246e-01, 6.210763805663357e-02, -1.530738686098474e-03, 8.389042620412610e-03, -4.373471014405045e+05, 4.966174550397645e+04, 4.658857862561508e+04, 4.958423132767244e+05
222, 4.776659882638217e-01, 5.502693667247634e-02, -1.373145787775951e-03, 9.523337312051986e-03, -3.107378711927918e+05, 4.569791149516900e+04, 4.871598688170020e+04, 3.695124581009566e+05
223, 4.672216525495523e-01, 6.845356716443952e-05, 1.587946492315830e-04, 9.247062823849203e-03, 1.812953416569839e+05, 2.261010313670000e+04, 7.536864579766082e+04, 2.188669367486382e+05
224, 7.838723347810934e-01, 2.240252159318650e-02, -6.165189401077102e-04, 1.859677942529934e-02, -6.400697088845749e+04, 5.421339289482936e+03, 2.080214689510235e+04, 8.093952999583066e+04
225, 5.279391447584201e-01, 3.224431495559372e-03, 5.851688392580658e-05, 1.096627441926147e-02, 1.249004314480848e+05, 1.643635157006014e+04, 4.884669834197891e+04, 1.459741633969370e+05
226, 2.240945376211064e-01, -9.587620107521327e-03, 3.476160473163747e-04, 2.959243531102784e-03, 7.342744908554680e+05, 3.980416921534836e+04, 2.191564510722131e+05, 8.212230073647478e+05
227, 4.471002579484077e-01, -9.166531062627051e-04, 1.882221894674446e-04, 8.686502451385828e-03, 2.084501982864430e+05, 2.390360122406700e+04, 8.427412166449218e+04, 2.499319043591464e+05
228, 3.661288363428088e-01, -4.394735173894497e-03, 2.803978211221121e-04, 6.487471635592382e-03, 3.372727347007589e+05, 2.939299712892594e+04, 1.221005132706238e+05, 3.929682864699134e+05
229, 1.546440068688796e-01, -2.520108374904741e-02, 5.610795286549229e-04, 1.502866553402497e-03, 1.813943688908749e+06, -1.256735025854731e+03, 1.800158548278260e+05, 1.850560836884305e+06
230, 1.882221368384374e-01, 3.826074070520234e-02, -6.495403979354590e-04, 2.165147524736173e-03, -9.022696195236826e+05, 8.528477225178515e+04, 1.210222078705723e+05, 1.016783740972723e+06
