"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Ux_adj]"  ,   "rms[Uy_adj]"  ,   "rms[Uz_adj]"  
          0,           8,          12,      -1.589523084,      -1.300338464,      -1.290289429
          0,           8,          13,      -1.280355459,     -0.8754712628,     -0.9608050669
          0,           8,          14,      -1.103618192,     -0.7369515237,     -0.8409003917
          0,           8,          15,      -1.226056456,      -1.034282692,      -1.020705789
          0,           8,          16,     -0.9675456006,     -0.8309198457,     -0.8139125226
          0,           8,          17,     -0.9503952012,     -0.7499064923,     -0.7776273657
          0,           8,          18,      -1.408546749,      -1.093870423,      -1.186478406
          0,           8,          19,      -1.500678988,      -1.224117383,      -1.308956975
          0,           8,          20,      -1.551299794,       -1.36137933,      -1.401281407
          0,           8,          21,      -1.269849143,      -1.079217217,      -1.122740048
          0,           8,          22,      -1.193364293,     -0.9709836458,      -1.039818954
          0,           8,          23,      -1.488170989,      -1.290089818,      -1.342690926
          0,           8,          24,       -1.06944949,     -0.5511930108,     -0.7291141314
          0,           8,          25,     -0.9457955794,      -0.396138618,     -0.5913518606
          0,           8,          26,      -1.358806662,     -0.8526028073,      -1.061364162
          0,           8,          27,      -1.576377875,      -1.356140684,      -1.372830979
          0,           8,          28,      -1.525196867,      -1.175413309,      -1.271711213
          0,           8,          29,      -1.365930633,      -1.215019884,      -1.135443947
          0,           8,          30,      -1.379766276,      -1.219747351,      -1.189270276
          0,           8,          31,      -1.510083871,      -1.497900881,      -1.368446168
          0,           8,          32,      -1.501994227,      -1.329371847,      -1.357965461
          0,           8,          33,      -1.626309785,      -1.359654976,      -1.436809743
          0,           8,          34,      -1.662892756,      -1.496299901,      -1.460027584
          0,           8,          35,      -1.282271846,     -0.9201633414,       -1.00202381
          0,           8,          36,      -1.182360037,     -0.7958701917,     -0.9260199952
          0,           8,          37,      -1.579876849,      -1.217811301,      -1.345241018
          0,           8,          38,      -1.301455799,      -1.091735408,      -1.049152117
          0,           8,          39,      -1.279939089,      -1.102513282,      -1.085711471
          0,           8,          40,      -1.566651896,      -1.371809075,      -1.447422868
          0,           8,          41,      -1.496868434,      -1.167679898,      -1.245669822
          0,           8,          42,      -1.418213423,      -1.005868797,      -1.138132578
          0,           8,          43,      -1.263324905,       -1.22240417,      -1.077173302
          0,           8,          44,      -1.182134478,      -1.028867977,      -1.040195967
          0,           8,          45,      -1.404048999,      -1.121187177,       -1.22340558
          0,           8,          46,      -1.506042291,      -1.161628857,      -1.257483619
          0,           8,          47,       -1.36137041,      -1.027713717,      -1.068609349
          0,           8,          48,      -1.320474571,     -0.8826121482,      -1.004327032
          0,           8,          49,      -1.491603477,       -1.02460808,      -1.172664891
          0,           9,           0,      -1.580642135,      -1.133769687,      -1.216635609
          0,           9,           1,      -1.186155291,     -0.7475876594,     -0.8682197729
          0,           9,           2,      -1.136737138,     -0.7631436025,     -0.8825536525
          0,           9,           3,      -1.470717577,      -1.285864144,       -1.20120714
          0,           9,           4,      -1.593849608,      -1.405616829,      -1.422176736
          0,           9,           5,      -1.655374686,      -1.214323976,      -1.340092959
          0,           9,           6,      -1.294573237,      -1.148291703,      -1.098809857
          0,           9,           7,      -1.290641171,      -1.151754942,      -1.118943728
          0,           9,           8,      -1.541976332,      -1.285779483,       -1.27851178
          0,           9,           9,      -1.471613854,      -1.112408995,      -1.206021496
          0,           9,          10,      -1.412418483,      -1.299936226,      -1.262538571
          0,           9,          11,      -1.350549026,       -1.25010534,      -1.201096663
          0,           9,          12,      -1.558833591,      -1.427760314,      -1.428762103
          0,           9,          13,       -1.59728907,      -1.472464173,      -1.401503807
          0,           9,          14,      -1.252865883,      -1.158010661,       -1.12010468
          0,           9,          15,      -1.277589346,      -1.159440288,      -1.124418695
          0,           9,          16,      -1.268895057,      -1.059934329,      -1.063886793
          0,           9,          17,      -1.228617439,     -0.9137588192,     -0.9992566783
          0,           9,          18,      -1.326796092,     -0.9956872258,      -1.095311266
          0,           9,          19,      -1.321360195,      -1.026976091,      -1.107943503
          0,           9,          20,       -1.13767338,     -0.6505853812,     -0.7797241252
          0,           9,          21,      -1.116428076,     -0.5888578422,     -0.7389355756
          0,           9,          22,      -1.575444941,      -1.053880871,       -1.22166442
