"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.532,0.00211277,126670,27117.6,7772.78,728955,-6835.31,81734.9,808266
0.534,0.00212701,125586,29644,11247.7,730351,-1838.81,81974.8,814122
0.536,0.00214124,124503,32170.5,14722.8,731747,3157.83,82214.7,819978
0.538,0.00215548,123420,34696.9,18197.7,733143,8154.32,82454.5,825834
0.54,0.00216973,122463,37079.1,21615.1,733897,13092.5,82744.6,830745
0.542,0.00218411,123836,36801.9,23968.1,722803,16953.6,83959.1,818244
0.544,0.0021988,124831,34129.5,23735.7,706751,20051.6,84861.2,805089
0.546,0.00221372,125532,29604.7,21503.7,686865,22559.2,85521.5,791430
0.548,0.00222863,126234,25079.9,19271.7,666978,25066.9,86181.8,777771
0.55,0.00224355,126935,20555,17039.6,647091,27574.6,86842.2,764111
0.552,0.00225847,127637,16030.2,14807.6,627205,30082.2,87502.5,750452
0.554,0.00227339,128338,11505.3,12575.5,607318,32589.9,88162.8,736792
0.556,0.00228849,128362,9643.8,15198.1,602426,33524.1,87784,761808
0.558,0.00230365,128226,8410.02,18965.1,601067,34087.4,87160.2,795939
0.56,0.0023188,128090,7176.27,22731.9,599709,34650.7,86536.4,830070
0.562,0.00233396,127954,5942.52,26498.7,598351,35214,85912.7,864200
0.564,0.00234911,127818,4708.74,30265.7,596993,35777.3,85288.9,898332
0.566,0.00236427,127682,3474.99,34032.5,595634,36340.6,84665.1,932463
0.568,0.00237942,127546,2241.21,37799.5,594276,36904,84041.4,966594
0.57,0.00239458,127410,1007.46,41566.3,592918,37467.3,83417.6,1.00072e+06
0.572,0.00240974,127274,-226.324,45333.3,591560,38030.6,82793.8,1.03486e+06
0.574,0.00242506,126011,-831.055,49654.9,576895,38006.6,78306.7,1.048e+06
0.576,0.00244053,122622,-1785.84,54132.7,571394,37960.5,77922.6,1.04691e+06
0.578,0.002456,119057,-2835.68,58585.5,568125,37959.3,78368.4,1.04573e+06
0.58,0.00247147,115493,-3885.49,63038.1,564856,37958,78814.2,1.04455e+06
0.582,0.00248695,111928,-4935.33,67490.9,561587,37956.7,79260,1.04337e+06
0.584,0.00250242,108363,-5985.14,71943.5,558318,37955.4,79705.8,1.04219e+06
0.586,0.00251789,104798,-7034.98,76396.3,555049,37954.1,80151.5,1.04101e+06
0.588,0.00253337,101233,-8084.79,80848.9,551780,37952.8,80597.3,1.03983e+06
0.59,0.00254884,97668.7,-9134.6,85301.6,548511,37951.6,81043.1,1.03865e+06
