"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.249929,0.000943951,539844,188407,133509,1.87761e+06,157008,196760,1.93233e+06
0.25174,0.000956998,550724,187605,123386,1.88184e+06,155771,206726,1.96899e+06
0.253551,0.000970046,561605,186804,113264,1.88606e+06,154533,216691,2.00565e+06
0.255362,0.000983096,572485,186002,103141,1.89029e+06,153296,226657,2.0423e+06
0.257173,0.000996464,578583,191842,97864,1.90496e+06,148240,222066,2.04939e+06
0.258984,0.00101016,579734,204554,97600.1,1.93043e+06,139232,202418,2.02588e+06
0.260795,0.00102386,580885,217265,97336.3,1.9559e+06,130225,182769,2.00238e+06
0.262606,0.00103756,582036,229977,97072.4,1.98137e+06,121218,163121,1.97887e+06
0.264417,0.00105126,583187,242689,96808.6,2.00684e+06,112210,143472,1.95537e+06
0.266228,0.00106496,584337,255400,96544.7,2.03231e+06,103203,123823,1.93186e+06
0.268039,0.00107866,585488,268111,96280.8,2.05778e+06,94195.7,104175,1.90836e+06
0.26985,0.00109244,605799,277429,87639,2.1123e+06,93481.3,97810.2,1.93745e+06
0.271662,0.00110627,637789,284677,73889.4,2.18453e+06,97823,99543.8,1.99859e+06
0.273473,0.0011201,669782,291926,60139.4,2.25677e+06,102165,101278,2.05974e+06
0.275284,0.00113393,701772,299174,46389.9,2.329e+06,106507,103012,2.12089e+06
0.277095,0.00114776,733764,306423,32639.9,2.40124e+06,110849,104746,2.18204e+06
0.278906,0.0011616,765755,313672,18890.4,2.47347e+06,115190,106480,2.24319e+06
0.280717,0.00117543,797745,320920,5140.79,2.5457e+06,119532,108214,2.30434e+06
0.282528,0.00118926,829738,328169,-8609.17,2.61794e+06,123874,109948,2.36549e+06
0.284339,0.00120306,817649,324742,-15365.6,2.58681e+06,130771,99493.6,2.34328e+06
0.28615,0.00121679,684219,291930,-2871.97,2.27113e+06,144703,55487.8,2.09158e+06
0.287961,0.00123119,601838,265721,1464.77,2.10755e+06,144380,36224.4,1.96036e+06
0.289772,0.00124616,561723,244977,-952.091,2.06989e+06,132255,37447.5,1.92887e+06
0.291583,0.00126112,521611,224234,-3369.31,2.03224e+06,120129,38671.4,1.89738e+06
0.293394,0.00127608,481497,203490,-5786.17,1.99458e+06,108003,39894.5,1.86589e+06
0.295206,0.00129104,441384,182747,-8203.39,1.95693e+06,95877.3,41118.3,1.83441e+06
0.297017,0.001306,401272,162003,-10620.6,1.91928e+06,83751.1,42342.1,1.80292e+06
0.298828,0.00132158,429974,159777,-19605.6,2.0413e+06,65028.1,64612.1,1.90302e+06
0.300639,0.00133727,471063,160884,-29773.1,2.19207e+06,45116.9,90670.8,2.02679e+06
0.30245,0.00135296,512151,161990,-39940.4,2.34284e+06,25206.3,116729,2.15057e+06
0.304261,0.00136841,515436,143444,-47325.6,2.37938e+06,8811.82,131340,2.2782e+06
0.306072,0.00138386,519174,125135,-54744.2,2.41728e+06,-7624.36,146089,2.40577e+06
0.307883,0.00139932,522911,106824,-62162.8,2.45519e+06,-24061,160837,2.53335e+06
0.309694,0.00141478,526650,88514.5,-69581.3,2.4931e+06,-40497.1,175586,2.66093e+06
0.311505,0.00143024,530561,74370.2,-75649.1,2.52604e+06,-54818.7,187784,2.77461e+06
0.313316,0.0014457,534798,68048.4,-79180.3,2.54966e+06,-65169,195196,2.86217e+06
0.315127,0.00146157,499954,57799.3,-64504.9,2.42674e+06,-54701.7,196874,2.75766e+06
0.316938,0.00147746,462931,47332.3,-48813.9,2.29565e+06,-43073.3,198232,2.64244e+06
0.31875,0.00149335,425907,36864.3,-33123,2.16456e+06,-31444.8,199590,2.52721e+06
0.320561,0.00150924,388884,26397.3,-17432,2.03347e+06,-19816.4,200948,2.41199e+06
0.322372,0.00152512,351861,15929.2,-1741.09,1.90237e+06,-8187.87,202306,2.29677e+06
0.324183,0.00154101,314838,5462.25,13949.9,1.77128e+06,3440.53,203664,2.18155e+06
0.325994,0.0015569,277814,-5005.8,29640.8,1.64019e+06,15069,205022,2.06633e+06
0.327805,0.00157279,240791,-15472.8,45331.7,1.5091e+06,26697.4,206380,1.95111e+06
0.329616,0.00158868,203768,-25939.8,61022.7,1.378e+06,38325.9,207737,1.83589e+06
0.331427,0.00160457,166745,-36407.8,76713.6,1.24691e+06,49954.4,209095,1.72066e+06
0.333238,0.00162046,129721,-46874.8,92404.6,1.11582e+06,61582.8,210453,1.60544e+06
0.335049,0.00163645,104282,-65627.2,100630,1.01922e+06,75386.7,228684,1.46933e+06
0.33686,0.00165289,127319,-56027.6,95520.3,1.04623e+06,89628.4,243035,1.41933e+06
0.338671,0.00166934,150357,-46427.9,90410.7,1.07325e+06,103870,257388,1.36933e+06
0.340482,0.00168579,173394,-36828.2,85301,1.10026e+06,118112,271739,1.31933e+06
0.342294,0.00170258,196815,-18693,82399.7,1.16338e+06,126014,284653,1.34494e+06
0.344105,0.00171998,220933,14941.2,83508.1,1.29206e+06,122404,294954,1.50783e+06
0.345916,0.00173737,225184,24423.7,85735.3,1.31006e+06,115762,294988,1.50843e+06
0.347727,0.00175477,220856,23479,88445.7,1.28028e+06,107811,290590,1.43896e+06
0.349538,0.00177217,216530,22535.1,91155.9,1.2505e+06,99861,286191,1.36949e+06
0.351349,0.00178957,212202,21590.5,93866.3,1.22072e+06,91910.5,281793,1.30002e+06
0.35316,0.00180697,207875,20646.6,96576.5,1.19094e+06,83960.1,277394,1.23055e+06
0.354971,0.00182437,203548,19701.9,99286.9,1.16116e+06,76009.6,272996,1.16108e+06
0.356782,0.00184177,199221,18758.1,101997,1.13138e+06,68059.2,268597,1.09162e+06
0.358593,0.00185924,224866,44655.1,105319,1.1992e+06,59261.1,285927,1.14123e+06
0.360404,0.00187672,252923,72712.4,108691,1.27487e+06,50394.9,305004,1.20042e+06
0.362215,0.00189419,280980,100770,112062,1.35055e+06,41528.8,324082,1.25961e+06
