"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
164, 1.916646013131764e-01, 6.122736367823681e-03, 2.494233008890259e-06, 1.776211088580102e-03, 2.316584229575564e+05, 5.430773760357776e+04, 2.211110835157314e+05, 4.764595582098535e+05
165, 3.255525552210641e-01, -6.161447547465032e-03, 2.651906192478038e-04, 4.337564788516645e-03, 3.563869525169500e+05, 2.886466291451317e+04, 1.121408704949059e+05, 3.969548457039460e+05
166, 2.646894232509986e-01, -8.340506671611615e-03, 2.839881928453555e-04, 3.117369783684828e-03, 4.854026683262870e+05, 3.327536477052138e+04, 1.450149344651208e+05, 5.371558651753702e+05
167, 1.807269234638549e-01, 2.189447272204787e-02, -2.465147378635789e-04, 1.591428242395854e-03, -2.944666503053734e+05, 6.746100868149336e+04, 2.019929800753432e+05, 5.423986415346056e+05
168, 1.712197765907188e-01, 5.003864087505491e-03, 1.582292065666696e-05, 1.435849579059883e-03, 2.519710942749451e+05, 6.040968021202039e+04, 2.547216316254035e+05, 5.442685126198450e+05
169, 1.602426840341227e-01, 2.138865991864423e-02, -2.259136067794492e-04, 1.260899083181888e-03, -3.474485990819755e+05, 6.796864213661486e+04, 2.207224786349136e+05, 6.061725287413016e+05
170, 2.037692397470149e-01, -1.034914650557998e-02, 2.804205943865568e-04, 1.991003164531657e-03, 6.723561718182022e+05, 3.094682551608322e+04, 1.858138913301748e+05, 7.412915474823383e+05
171, 2.916999765043648e-01, 4.426039903148235e-02, -7.287555593469606e-04, 3.642148462587515e-03, -4.333258064178125e+05, 5.489228320026268e+04, 8.677885442202484e+04, 5.181497672772987e+05
172, 1.507262204296524e-01, 4.193183260823651e-03, 2.244369231548277e-05, 1.114086073113304e-03, 2.787062821957196e+05, 8.758241993161457e+04, 2.910054912960043e+05, 6.125888626023689e+05
173, 3.537537079013051e-01, 4.827208157291081e-02, -8.590590412449024e-04, 4.919306624221591e-03, -3.671145832778141e+05, 4.613609323531787e+04, 7.039459893916093e+04, 4.365749876914418e+05
174, 1.397136229518096e-01, 2.099975485568201e-02, -2.059281022208311e-04, 9.516993212652299e-04, -4.538443447472755e+05, 7.219412417661595e+04, 2.436953408270431e+05, 7.171235230774590e+05
175, 1.295462050507191e-01, 2.895094086866376e-03, 3.346610598837809e-05, 8.049934159730237e-04, 3.446656518052694e+05, 7.902948307917960e+04, 3.443987483137788e+05, 7.382442451491687e+05
176, 1.191521560559205e-01, 2.012333267723078e-02, -1.739727654722513e-04, 6.648965246560730e-04, -6.235374953358079e+05, 9.424559136419118e+04, 2.662088149521049e+05, 8.936895949855264e+05
177, 1.080886766322981e-01, -1.434166924619944e-05, 5.558064407558141e-05, 5.208480212014329e-04, 5.178974221321314e+05, 6.480095226728484e+04, 4.080906340647315e+05, 9.335139385405042e+05
178, 2.290595946644183e-01, 4.112394933858098e-02, -6.120218999023797e-04, 2.440477878646299e-03, -5.886389725184509e+05, 6.170379200133751e+04, 9.259676856846272e+04, 6.761969813305342e+05
179, 3.459241474687385e-01, -5.280135464756558e-03, 2.524710309866903e-04, 4.762543056267898e-03, 3.207295000956837e+05, 2.725343218499759e+04, 1.032601602933791e+05, 3.588576949872680e+05
180, 2.852249789379561e-01, -7.661787197075484e-03, 2.805733549123899e-04, 3.519952788489383e-03, 4.386037879883658e+05, 3.212573873379793e+04, 1.322203512593194e+05, 4.849260661939613e+05
