"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
343, 9.708632858897838e-01, -1.320024805723505e-03, 1.332445287743925e+00, 2.637421621283056e+02, 2.488015637601793e+01, 3.008235835692440e+05, 1.097955749779845e+05, 2.862457480538199e+02, 5.853590062387541e-01, 2.123125721456602e-01
344, 8.869954639711204e-01, -1.818225080489480e-01, 1.318894923839521e+00, 3.137054029980999e+02, 2.301763043636895e+01, 2.988784167028396e+05, 1.045477618612655e+05, 2.753646173887340e+02, 7.159149353455398e-01, 8.077761686267759e-02
345, 8.382203561685730e-01, -2.758873531224429e-01, 1.304711700137112e+00, 3.167685060386148e+02, 2.178352115759210e+01, 2.963508057062281e+05, 1.030860563015294e+05, 2.744662575769643e+02, 7.317204838741626e-01, 4.414037937717415e-02
346, 7.459312776869810e-01, -2.330930524470960e-02, 1.265394957723415e+00, 2.846945876794314e+02, 3.019631976970745e+01, 2.877418117368898e+05, 1.021422197820675e+05, 2.804030830742132e+02, 6.730212059324450e-01, 2.048338328744046e-02
347, 7.852755639298699e-01, -1.644166648779474e-02, 1.272316825849868e+00, 2.805950728565703e+02, 3.020701193160899e+01, 2.891114280767780e+05, 1.031247244656541e+05, 2.815601078024281e+02, 6.584746959747290e-01, 4.510958600208519e-02
348, 8.787067880655214e-01, -3.552243669367316e-01, 1.304696058537745e+00, 3.167332959035237e+02, 1.914257552481126e+01, 2.963810690819645e+05, 1.031179640620937e+05, 2.745545033857225e+02, 7.311383923092641e-01, 4.494013839405415e-02
349, 7.723703326552581e-01, -3.660020529187996e-01, 1.293206987737703e+00, 3.190882444366857e+02, 2.060857639687464e+01, 2.941446369235742e+05, 1.018456882518870e+05, 2.735761269988236e+02, 7.446382659346252e-01, 1.305090413950278e-02
350, 7.285052428306518e-01, -2.453835977360984e-01, 1.289785939220326e+00, 3.195804968808359e+02, 2.414042252376105e+01, 2.933612638278670e+05, 1.014171410185024e+05, 2.731475551082343e+02, 7.489231620708450e-01, 2.309488634385495e-03
351, 6.566923376217454e-01, -3.545299014582688e-01, 1.278182527707867e+00, 3.218437328247656e+02, 2.112537368415737e+01, 2.911890434238104e+05, 1.001978686886017e+05, 2.723135170689449e+02, 7.617086928621744e-01, -2.825122833938188e-02
352, 6.236626607759254e-01, -2.373983597737078e-01, 1.272056273690511e+00, 3.228006043842555e+02, 2.421945343426412e+01, 2.898605937543195e+05, 9.946905251459102e+04, 2.716347006037379e+02, 7.691165268100161e-01, -4.651880013087488e-02
353, 5.492716224346016e-01, -3.257948613231026e-01, 1.261510674158912e+00, 3.246563264601184e+02, 2.070777305060460e+01, 2.878818582658123e+05, 9.837436095203293e+04, 2.708910064540789e+02, 7.804679363064252e-01, -7.395693531732020e-02
354, 4.834432105135131e-01, -2.461211822099491e-01, 1.246478786301447e+00, 3.269043465474228e+02, 2.131788255255019e+01, 2.848150180042085e+05, 9.670615475211790e+04, 2.695087164184835e+02, 7.974595065843331e-01, -1.157700530919500e-01
