"VARIABLE"      , "DRAG"          , "EFFICIENCY"    , "FORCE_X"       , "FORCE_Y"       , "FORCE_Z"       , "LIFT"          , "MOMENT_X"      , "MOMENT_Y"      , "MOMENT_Z"      , "SIDEFORCE"     , "FINDIFF_STEP"  
82              , -0.26309999998086475, 1350.2999999914778, -0.86873000000251, -1.1109200000018749, 17.339999999754774, 17.359000000216618, 19.039999999970192, 20.379399999909122, 1.5060800000014918, -1.1109200000018749, 1e-07           
83              , 1.8507000000209106, -1113.1000000119684, 1.1197299999970296, -1.423560000001628, 20.964999999928402, 20.913000000066795, 24.294000000035787, 7.076400000000094, -1.6327899999982536, -1.423560000001628, 1e-07           
84              , 2.081899999999137, -1232.2999999980766, 1.2478000000013674, -1.7040700000039988, 23.92099999970476, 23.862000000374195, 28.750000000132836, -4.534000000028238, -1.9521900000013526, -1.7040700000039988, 1e-07           
85              , 2.267999999992776, -944.5999999968535, 1.1225399999988117, -1.887829999998314, 32.84100000000567, 32.78200000011999, 41.798000000037305, -15.35450000006433, -1.9685900000008736, -1.887829999998314, 1e-07           
86              , 3.7991000000070496, -1518.0000000114546, 1.8421800000029132, -2.028029999993214, 56.10699999991642, 56.008000000051794, 74.93600000019197, -31.064000000080583, -3.335529999998893, -2.028029999993214, 1e-07           
87              , 7.053100000015133, -3202.599999987399, 3.6488300000046827, -2.2553500000042916, 97.60999999997023, 97.4230000000409, 134.17200000032105, -55.697300000018274, -6.469580000000551, -2.2553500000042916, 1e-07           
88              , 3.009500000004939, -1353.500000007557, 1.5491299999986081, -3.5304599999876065, 41.872000000053866, 41.793000000178715, 65.22499999994658, -42.57680000008257, -3.997359999999804, -3.5304599999876065, 1e-07           
89              , -27.298199999983844, 13690.100000012251, -14.891519999997438, -6.786349999992475, -355.75800000020587, -355.0219999998161, -466.2340000000098, 119.604500000009, 20.209059999999962, -6.786349999992475, 1e-07           
90              , -2.163700000001878, 3234.2000000085136, -2.4595399999993717, -0.46510999999332947, 8.435999999667487, 8.51600000018049, 8.620000000458816, 14.050500000001298, 4.494739999998631, -0.46510999999332947, 1e-07           
91              , -0.0345000000095963, 919.9000000137403, -0.5560399999986199, -1.4723499999931555, 14.936000000131955, 14.946000000404247, 17.86200000020166, 11.712400000002399, 1.3334099999975577, -1.4723499999931555, 1e-07           
92              , 1.3500000000180035, -710.2000000003272, 0.7562200000053865, -2.650149999988 , 17.02699999994728, 16.990000000216554, 21.267000000491088, 3.1107999999557823, -1.0159599999996771, -2.650149999988 , 1e-07           
93              , 1.4754999999935792, -814.4999999970537, 0.849330000001966, -3.521010000003683, 17.956999999735324, 17.91600000022875, 23.036000000309365, -4.415300000060185, -1.423019999999449, -3.521010000003683, 1e-07           
