"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
118, 6.203290590016649e-01, -9.338681345593056e-03, 4.029575786091786e-04, 1.363577530758285e-02, 1.783609155176476e+05, 5.160400919443465e+03, 3.178311485853099e+04, 1.844968395868206e+05
119, 1.374487160331137e-01, -2.687496070907593e-02, 5.447319340994203e-04, 1.181858888999683e-03, 2.158832186437419e+06, -1.793443543434438e+04, 1.674727670373863e+05, 2.202385396993823e+06
120, 5.596387496012009e-01, 5.071566089060470e-02, -1.314049687935639e-03, 1.184016319229902e-02, -2.338527223207560e+05, 1.742428283854794e+04, 3.076124352557054e+04, 2.586989558053660e+05
121, 6.609827153956152e-01, -6.310240884540755e-03, 3.050485723474256e-04, 1.484101439315810e-02, 1.470059789516482e+05, 4.471945404776940e+03, 2.766168135744568e+04, 1.528941633327579e+05
122, 6.033984443620632e-01, 4.523925165445848e-02, -1.187321265583666e-03, 1.311526993075852e-02, -1.894875077915858e+05, 1.073756154985454e+04, 3.279733962286926e+04, 2.106958479375802e+05
123, 7.020103535966860e-01, -3.111390526276716e-03, 1.981163782461626e-04, 1.607218691351124e-02, 1.098365718931190e+05, 3.267895438218355e+03, 2.550559294205512e+04, 1.181483130927080e+05
124, 5.755684299532306e-02, -1.475369716728351e-02, 8.235174850337007e-05, 5.223247072680241e-05, 3.502907949852567e+06, 4.941139183660835e+05, 5.864982863368471e+05, 3.229359454042383e+06
125, 9.060053040963247e-02, 3.560010455049589e-02, -3.676551789587698e-04, 4.294744788081404e-04, -2.614332660956059e+06, 9.030197360923252e+04, -1.848956749458704e+05, 2.729797455663127e+06
126, 6.425569992028460e-01, 4.076809820674596e-02, -1.082946978662738e-03, 1.427175164476388e-02, -1.539552758985730e+05, 8.195453017944114e+03, 3.134556180423120e+04, 1.738477375965800e+05
127, 7.425676713184176e-01, -1.802184129515955e-03, 1.455008222159451e-04, 1.730451945177858e-02, 8.969785659967420e+04, 1.242237702902310e+03, 2.304532133022307e+04, 9.974339003294347e+04
128, 6.794554790031843e-01, 3.455015607646333e-02, -9.218215540795779e-04, 1.537583885942009e-02, -1.201144766383556e+05, 6.761073370838352e+03, 2.859176977541451e+04, 1.391666712460160e+05
129, 7.233793830986925e-01, 3.102487013943550e-02, -8.428822634482448e-04, 1.670453110540731e-02, -1.047238931411489e+05, 5.214278582700947e+03, 2.596654380603692e+04, 1.215871999468120e+05
130, 7.843494364326934e-01, 2.390274058805750e-03, 1.633332970576662e-06, 1.858667880980688e-02, 4.688201676723694e+04, 2.841056560972354e+02, 1.899142990214843e+04, 6.011707709823014e+04
131, 5.454676153951814e-02, 2.401897778829271e-02, -8.579757866009237e-05, 3.813566362289091e-05, -3.318310135902784e+06, -3.097449132420971e+05, 5.288308939027697e+04, 3.010423754818778e+06
132, 7.640247874542017e-01, 2.555744565522233e-02, -7.005595827210844e-04, 1.794954738560533e-02, -8.462893439694839e+04, 5.441199169837387e+03, 2.366038700133745e+04, 1.017442116926111e+05
133, 8.229295107187748e-01, 4.300233002464899e-03, -7.419644911748121e-05, 1.978388609992453e-02, 2.627203117560870e+04, -2.549826795785314e+03, 1.737739128586901e+04, 4.515079632223549e+04
134, 8.046566490081991e-01, 1.839946429817115e-02, -5.029490438808130e-04, 1.920818497148884e-02, -3.771200613815026e+04, 1.817045778899272e+02, 2.006888751631747e+04, 5.519940485549959e+04
135, 8.440270490961900e-01, 1.089332864254128e-02, -2.899539741605797e-04, 2.044046032161347e-02, -1.070461900836430e+04, -7.221597199663752e+02, 1.568240768788472e+04, 3.291505942574955e+04
136, 9.686534179528660e-01, 2.042627793953139e-03, -7.364474373594408e-05, 2.440142949052676e-02, -9.874049908689231e+03, -8.521347620281937e+03, 5.455805222459318e+03, 1.099513737898348e+04
137, 8.665349974513943e-01, 8.204479495203282e-03, -2.169619700854759e-04, 2.114906423221570e-02, -6.965742125753513e+03, -1.871826154043115e+03, 1.435917260964947e+04, 2.916661331148470e+04
138, 3.973268305362796e-01, -2.062836453280328e-02, 7.156227764070263e-04, 7.317965178695329e-03, 4.960649286044345e+05, 1.838928006369506e+04, 8.464156128287592e+04, 5.067847677213941e+05
139, 4.066700510668398e-01, -2.659281018491663e-03, 2.370999916573519e-04, 7.561542050549814e-03, 2.665516773699889e+05, 2.604307507645551e+04, 1.031840219808215e+05, 3.169103301341621e+05
