"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
64, 3.087084275337210e-01, -3.611127286866483e-02, 1.163735388288280e+00, 2.917221174718408e+02, 1.507283089528454e+01, 2.650373052903278e+05, 9.135025093534637e+04, 2.726836482419454e+02, 7.571854791098946e-01, -2.500142712777258e-01
65, 3.288174539459430e-01, -3.503353640948315e-02, 1.171923665045803e+00, 2.911711068590095e+02, 1.628280591539058e+01, 2.667207436322515e+05, 9.217442666513810e+04, 2.732214003637557e+02, 7.499069663610493e-01, -2.293565391229547e-01
66, 3.489205499882299e-01, -3.388075738053885e-02, 1.179974226243327e+00, 2.906594049679501e+02, 1.717990679408559e+01, 2.683786307094984e+05, 9.298197928883682e+04, 2.737347021080218e+02, 7.429199336170191e-01, -2.091154604327749e-01
67, 3.690202833722502e-01, -3.266710395951820e-02, 1.186710578356312e+00, 2.901017519306016e+02, 1.787001421858497e+01, 2.697578431545433e+05, 9.366573760900793e+04, 2.741823762574340e+02, 7.367937676935448e-01, -1.919772510362663e-01
68, 3.891211632164361e-01, -3.140471598811747e-02, 1.191000433886120e+00, 2.894534503826222e+02, 1.850341649092401e+01, 2.706172985891982e+05, 9.412002678867195e+04, 2.745198257912500e+02, 7.321554267370524e-01, -1.805906209098473e-01
69, 4.092906057161564e-01, -3.009864031887397e-02, 1.195692088998266e+00, 2.891994215189660e+02, 1.927936830189647e+01, 2.715899261818588e+05, 9.458419239007583e+04, 2.747911846140186e+02, 7.284124255701022e-01, -1.689564410588069e-01
70, 4.295589319624341e-01, -2.871619267714691e-02, 1.200229359170722e+00, 2.888544933283370e+02, 2.027834314177539e+01, 2.725254645116185e+05, 9.503816806055899e+04, 2.750663107062864e+02, 7.246053235841446e-01, -1.575776689515602e-01
71, 4.498282341553776e-01, -2.725873011356173e-02, 1.204588007314608e+00, 2.882506577181643e+02, 2.125252911330761e+01, 2.734062608313611e+05, 9.549218333293516e+04, 2.753803073265285e+02, 7.202451272133238e-01, -1.461979042340376e-01
72, 4.700989142788784e-01, -2.573450094929102e-02, 1.209943919109026e+00, 2.875123710372960e+02, 2.206136924819641e+01, 2.744879375065363e+05, 9.605072516500173e+04, 2.757649074129966e+02, 7.148819645968713e-01, -1.321982107864014e-01
73, 4.903713390116666e-01, -2.415089515454281e-02, 1.214701575355279e+00, 2.865640010829537e+02, 2.277556922112568e+01, 2.754299402373404e+05, 9.656572828121328e+04, 2.761576114158174e+02, 7.093795468191889e-01, -1.192898029687397e-01
74, 5.106488708935527e-01, -2.251454214051535e-02, 1.219890607767343e+00, 2.856955522658548e+02, 2.340695949958249e+01, 2.764688953129616e+05, 9.711588553186988e+04, 2.765495646739033e+02, 7.038605212476149e-01, -1.055002666887267e-01
75, 5.309308713604868e-01, -2.083133889008233e-02, 1.225196562866066e+00, 2.848995700955268e+02, 2.396063999890455e+01, 2.775379799079658e+05, 9.767172042771991e+04, 2.769278666415588e+02, 6.985073531670102e-01, -9.156842183369013e-02
76, 5.512176593188229e-01, -1.910678279547426e-02, 1.229638060539961e+00, 2.839820775806559e+02, 2.443686850482199e+01, 2.784171524337149e+05, 9.815273178596357e+04, 2.772864746793671e+02, 6.934083431425526e-01, -7.951200783990371e-02
77, 5.715105072111425e-01, -1.734556750665892e-02, 1.234613037381989e+00, 2.830959224267402e+02, 2.480617864685654e+01, 2.794113327614572e+05, 9.868211045902969e+04, 2.776586209878485e+02, 6.880909685605805e-01, -6.624328074524451e-02
78, 5.918106577897488e-01, -1.555182943807536e-02, 1.239208790319582e+00, 2.822693959158978e+02, 2.517542164203182e+01, 2.803302380574602e+05, 9.917062910800135e+04, 2.779983223369831e+02, 6.832136185661044e-01, -5.399869862728129e-02
79, 6.121182296957717e-01, -1.372917933119843e-02, 1.243930386866776e+00, 2.814230350537821e+02, 2.545539358227703e+01, 2.812747649638419e+05, 9.967206512815083e+04, 2.783434281762891e+02, 6.782350816738991e-01, -4.143034624493191e-02
80, 6.324333201510753e-01, -1.188082094320762e-02, 1.248147426742053e+00, 2.804552954667596e+02, 2.568913760988177e+01, 2.821053767877342e+05, 1.001328981304824e+05, 2.786855767452478e+02, 6.732751677622367e-01, -2.987969704946340e-02
81, 6.527569843095528e-01, -1.000986349866455e-02, 1.252890217051447e+00, 2.796329944587831e+02, 2.588002301101137e+01, 2.830570870398447e+05, 1.006336412684559e+05, 2.790189893406061e+02, 6.684183222055032e-01, -1.732871156338020e-02
82, 6.730901870812831e-01, -8.118910398657208e-03, 1.257299216902160e+00, 2.788494152455792e+02, 2.606449950470858e+01, 2.839413708435393e+05, 1.010995892392480e+05, 2.793279140830701e+02, 6.638969362643493e-01, -5.649857126457775e-03
83, 6.934311525105898e-01, -6.210111618279123e-03, 1.261574723621409e+00, 2.779941783609391e+02, 2.620639890689093e+01, 2.847933303713734e+05, 1.015569801081357e+05, 2.796407069450547e+02, 6.592976311572069e-01, 5.814515965318575e-03
84, 7.137827805724859e-01, -4.285037647322017e-03, 1.265883630856153e+00, 2.770741502988918e+02, 2.631186593130579e+01, 2.856488286610388e+05, 1.020210606975173e+05, 2.799623579661908e+02, 6.545452031680309e-01, 1.744656501400380e-02
85, 7.341443155789963e-01, -2.345329247210291e-03, 1.270159065287758e+00, 2.761355432945513e+02, 2.640944180105392e+01, 2.864968157375631e+05, 1.024824018141402e+05, 2.802817207769651e+02, 6.498031083525374e-01, 2.900994995084021e-02
86, 7.545158089809970e-01, -3.918973764834265e-04, 1.274471763657487e+00, 2.751830499739198e+02, 2.648011685956187e+01, 2.873524720810111e+05, 1.029474853651304e+05, 2.806009370965335e+02, 6.450392553337122e-01, 4.066713794929241e-02
87, 7.748981503057583e-01, 1.574354238351432e-03, 1.278791395248921e+00, 2.742032715279761e+02, 2.653585956430059e+01, 2.882086345606872e+05, 1.034141862890974e+05, 2.809208707851571e+02, 6.402401185499572e-01, 5.236486494512572e-02
88, 7.952922702001992e-01, 3.553104256948497e-03, 1.282701504701664e+00, 2.731860372322722e+02, 2.662153485976012e+01, 2.889766040917165e+05, 1.038436659325480e+05, 2.812276380613418e+02, 6.356148188795350e-01, 6.312965104550215e-02
89, 8.156975909951124e-01, 5.544406701493478e-03, 1.287339926311935e+00, 2.722408798452168e+02, 2.669772777502579e+01, 2.899042515069708e+05, 1.043365091832043e+05, 2.815442457560479e+02, 6.308162749362464e-01, 7.548262808465410e-02
90, 8.361146181814569e-01, 7.548033005382218e-03, 1.292830261914297e+00, 2.711771369059564e+02, 2.670361653942661e+01, 2.910061368043732e+05, 1.049160090677229e+05, 2.819056920091585e+02, 6.253064874159265e-01, 9.000762920441566e-02
91, 8.565430643191568e-01, 9.564699979550124e-03, 1.297477950929134e+00, 2.698198335847406e+02, 2.671850935354711e+01, 2.919126496524938e+05, 1.054328254619271e+05, 2.822795725550462e+02, 6.195706497814170e-01, 1.029614863234107e-01
92, 8.769857449764658e-01, 1.159514725240547e-02, 1.302456563211153e+00, 2.682325853924652e+02, 2.673534683657456e+01, 2.928771871920481e+05, 1.059929597970796e+05, 2.826945028198608e+02, 6.131602608909889e-01, 1.170010954116267e-01
93, 8.974404602660518e-01, 1.364048764133988e-02, 1.308615187465659e+00, 2.666396369203629e+02, 2.676135506382852e+01, 2.940939932368058e+05, 1.066621987528557e+05, 2.831406129866295e+02, 6.062138690704839e-01, 1.337753810357079e-01
94, 9.179101146662689e-01, 1.570230654224692e-02, 1.315269609625596e+00, 2.644296301085380e+02, 2.668737996947689e+01, 2.953820519836770e+05, 1.074120198182121e+05, 2.836884732376972e+02, 5.976031490490826e-01, 1.525694345029842e-01
95, 9.383935977827939e-01, 1.778224676813048e-02, 1.324505744022439e+00, 2.616563243955908e+02, 2.646447914117774e+01, 2.971902801666323e+05, 1.084323067355598e+05, 2.843861507576272e+02, 5.865040561686211e-01, 1.781426382479097e-01
96, 9.588907969811649e-01, 1.988246352472016e-02, 1.332734658466638e+00, 2.560444110501358e+02, 2.634226776362492e+01, 2.986321492271275e+05, 1.095104971837984e+05, 2.854405378082311e+02, 5.694268034074051e-01, 2.051671776591500e-01
97, 9.794035915770192e-01, 2.200499187949730e-02, 1.361979086421728e+00, 2.490154691133405e+02, 2.257400165771180e+01, 3.044850681361444e+05, 1.126135207353993e+05, 2.872259600278639e+02, 5.395839683207837e-01, 2.829435875700763e-01
98, 9.999320485773060e-01, 2.415153145950610e-02, 1.348685251164374e+00, 2.207523592707367e+02, 2.628451432719319e+01, 3.002545799624197e+05, 1.127728455110156e+05, 2.904674839067646e+02, 4.817710230123004e-01, 2.869370181229658e-01
