"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.39,0.00128902,233264,-25147.3,1472.01,845803,58704.8,134248,933120
0.392,0.00130094,237151,-26201.7,1403,870495,58975.5,136552,910062
0.394,0.00131316,239540,-26628.6,1968.96,889597,59779.2,139863,891409
0.396,0.001326,238849,-25766.3,3839.86,897210,61678.4,145240,881811
0.398,0.00133885,238157,-24904,5710.77,904823,63577.5,150618,872214
0.4,0.00135169,237466,-24041.7,7581.67,912436,65476.6,155996,862616
0.402,0.00136454,236775,-23179.3,9452.57,920049,67375.8,161374,853018
0.404,0.00137738,236083,-22317,11323.5,927662,69274.9,166752,843420
0.406,0.00139023,235392,-21454.7,13194.3,935275,71174,172130,833823
0.408,0.00140307,234701,-20592.4,15065.2,942888,73073.1,177507,824225
0.41,0.00141604,227334,-18883.7,16330.7,936833,74334.3,177988,827506
0.412,0.00142936,213507,-17072.6,15305,901791,72351.8,169815,851624
0.414,0.00144268,199680,-15261.5,14279.3,866749,70369.2,161642,875742
0.416,0.001456,185853,-13450.5,13253.6,831707,68386.6,153469,899860
0.418,0.00146932,172026,-11639.4,12227.9,796665,66404,145296,923978
0.42,0.00148264,158199,-9828.29,11202.2,761624,64421.4,137123,948096
0.422,0.00149596,144372,-8017.2,10176.5,726582,62438.8,128951,972214
0.424,0.00150928,130545,-6206.1,9150.82,691540,60456.2,120778,996332
0.426,0.00152261,116718,-4395.01,8125.11,656499,58473.6,112605,1.02045e+06
0.428,0.00153593,102891,-2583.92,7099.41,621457,56491,104432,1.04457e+06
0.43,0.00154925,89064.5,-772.821,6073.7,586415,54508.4,96259,1.06869e+06
0.432,0.00156254,80695,-1287.93,4344.26,553067,51892.1,92022,1.08021e+06
0.434,0.0015758,77060.6,-3821.26,2004.28,521188,48725.9,91199.8,1.08082e+06
0.436,0.00158906,73426.1,-6354.63,-335.732,489309,45559.6,90377.6,1.08143e+06
0.438,0.00160232,69791.6,-8888,-2675.75,457430,42393.4,89555.5,1.08203e+06
0.44,0.00161558,66157.2,-11421.4,-5015.76,425550,39227.1,88733.3,1.08264e+06
0.442,0.00162884,62522.7,-13954.7,-7355.78,393671,36060.9,87911.1,1.08324e+06
0.444,0.00164244,66500.7,-23148.2,-9351.46,379833,31451.3,90355.9,1.08016e+06
0.446,0.00165633,76722.9,-37804.5,-11064.7,380792,25657.9,95480.5,1.07405e+06
