"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.656,0.00257559,68061.3,-430.864,30227.6,309713,66406.1,79958.4,552555
0.658,0.00258921,67739.9,182.926,28788.5,311296,64971.3,77911.4,548914
0.66,0.00260283,67418.5,796.734,27349.3,312879,63536.3,75864.3,545273
0.662,0.00261646,67097.1,1410.52,25910.1,314463,62101.4,73817.3,541632
0.664,0.00263008,66775.7,2024.31,24470.9,316046,60666.5,71770.2,537991
0.666,0.0026437,66454.3,2638.12,23031.7,317629,59231.6,69723.1,534350
0.668,0.00265732,66133,3251.91,21592.6,319213,57796.7,67676.1,530709
0.67,0.00267094,65811.6,3865.72,20153.4,320796,56361.8,65629,527068
0.672,0.00268457,65490.2,4479.51,18714.2,322379,54926.9,63582,523427
0.674,0.00269819,65168.8,5093.32,17275,323963,53491.9,61534.9,519786
0.676,0.00271181,64847.4,5707.11,15835.8,325546,52057,59487.8,516145
0.678,0.00272543,64526,6320.9,14396.7,327130,50622.2,57440.8,512504
0.68,0.00273907,64176.5,6963.83,12860.4,328254,49395.3,55121.4,508897
0.682,0.00275285,63250.4,8203.83,9333.27,319962,52434.8,47219,505995
0.684,0.00276664,62324.3,9443.87,5806.08,311671,55474.4,39316.3,503093
